budget,producer,origin_country,director,genre,movie_theater_revenue,movie_id,duration,user_ratings,main_actor,movie_views,story_author,year_launched,trailer_audience,movie_theater_price,box_office_revenue
49689206.67,F8FDA8F0F6,C21419A540,2FB32D6EFB,2BD4FCE0C1,52186695.2,9F2993DC96,96.0,6.0,C4238F80B7,60977.0,3014F9A83A,2008,656892.0,63.19,401566519.45
83689206.67,DF99FC47AA,C21419A540,1DCA233AE4,DBC957EC29,143596444.0,E8E5FBBBD3,130.0,6.6,66081501BC,173103.0,98FAAC9A74,2008,1515010.0,91.59,395968607.45
175022540.0,701CC84488,B5C591F26D,EB5F3842C7,425B0372BA,174464020.0,1CD0BAC1C5,212.0,7.2,5CC89D3853,227305.0,8F4DA670EC,2008,1783094.0,178.87,391909437.45
54355873.33,701CC84488,C21419A540,6CA0B2B113,DBC957EC29,87559389.6,D1CA1A0641,127.0,7.1,3CACCE6ED6,222993.0,6CA0B2B113,2008,957827.0,62.58,396287350.45
117022540.0,9E2E48F8EE,C21419A540,532D43F342,425B0372BA,149069023.2,1C5CC08FF0,132.0,6.5,DA3C45DDAA,252703.0,EF8BF51C67,2008,1531356.0,121.09,392130647.45
39689206.67,ABA81B04D0,C21419A540,B648F2845F,BD554FF6E8,69631972.0,5C65891552,100.0,6.6,6707508B7F,133992.0,CB761194C2,2008,849899.0,55.05,403421931.45
38022540.0,D215CA660F,C21419A540,ECCB6E3699,DBC957EC29,5889680.0,3018553536,85.0,7.4,41EC52646E,42823.0,ECCB6E3699,2008,169727.0,49.11,399146996.45
41689206.67,4CB17F062E,C21419A540,F5A7C16D63,1E452E1E2C,13635984.8,7332AF7D1D,116.0,6.9,A8F20607AC,53817.0,F5A7C16D63,2008,267120.0,54.77,401139987.45
63689206.67,2C634864AA,C21419A540,7D4922BA02,83CD1557CD,42687288.8,C79927AA19,80.0,7.4,8638CDFE62,136910.0,7D4922BA02,2008,582002.0,79.2,403576937.45
60355873.33,E2512DCEC0,C21419A540,9C8B09F0DB,6A4988C2E5,51157452.0,6E4A33B2BD,108.0,6.2,332283229B,44280.0,913E521978,2008,583708.0,67.57,395277326.45
121022540.0,2BD1183217,C21419A540,5301301C63,425B0372BA,28655130.4,57BB2AB585,151.0,6.9,005DE44267,183802.0,A5CC893DC6,2008,477870.0,140.15,407195901.45
47022540.0,C5F21A1764,C21419A540,4B85360606,DBC957EC29,25381596.0,7B17F90A6E,96.0,6.1,39F9E2226C,27653.0,8967C2491A,2008,489312.0,70.57,411613623.45
37022540.0,7B157A73B9,C21419A540,DA0F1423DA,1E452E1E2C,275276.0,490D98002B,119.0,7.5,C54630D3CD,83909.0,DA0F1423DA,2008,127643.0,49.51,400553073.45
95689206.67,701CC84488,C21419A540,997045C667,E5ECF561FE,49319928.8,358390B8B8,161.0,8.0,9978B25712,104649.0,1A87C11505,2008,725258.0,118.9,411269890.45
85022540.0,701CC84488,C21419A540,4BD6564FC2,425B0372BA,50126576.0,1D28DDEF1A,138.0,7.0,74E4CF93C1,101489.0,70207BF7D2,2008,768482.0,111.74,414785605.45
83689206.67,2BD1183217,F4A0036E39,1C34DEE15E,1E452E1E2C,37922948.0,575F16F830,185.0,7.6,C4C3337D8E,124225.0,7A1FD447A0,2008,603646.0,106.13,410505709.45
72355873.33,F8FDA8F0F6,C21419A540,1AA86C89D2,DBC957EC29,44837583.2,73C44A7642,130.0,5.7,E491479F0B,41179.0,C931F6C866,2008,544500.0,81.97,397676437.45
71689206.67,0AA5AB56B1,C21419A540,BA6733D638,425B0372BA,27711951.2,DE48005FDF,124.0,6.6,AE90433DA0,65023.0,F431CF1197,2008,493678.0,93.35,409719830.45
58355873.33,E338323C58,C21419A540,C36428136C,1E452E1E2C,25195025.6,35AEAE975B,103.0,7.5,25FEC59DB9,132619.0,40BF4AE81D,2008,332703.0,66.43,396139330.45
103689206.67,6E0F12B3D5,C21419A540,9D37F9B7C1,425B0372BA,123756864.0,533468379C,115.0,5.7,E8F9420028,186821.0,DA2741975B,2008,1433829.0,123.32,407690034.45
47022540.0,E5D2D557D7,F4DEBD59DA,0994685671,2BD4FCE0C1,18471940.8,F298913DC4,137.0,7.7,005DE44267,119267.0,0994685671,2008,408148.0,69.37,410406848.45
80355873.33,DF99FC47AA,C21419A540,8B2F5E6D40,425B0372BA,23407095.2,EC8B4F9101,109.0,6.1,D97DDC2EF3,49480.0,BB2BEF75CE,2008,495893.0,106.54,414246216.45
53689206.67,701CC84488,C21419A540,D704F09A11,DBC957EC29,37715288.0,1FD541F5BB,104.0,6.6,DB63C03C21,36706.0,DB63C03C21,2008,592484.0,75.22,409597165.45
87022540.0,48A7325D7E,C21419A540,D5C45CB030,83CD1557CD,154876416.8,68D8DC7E62,91.0,6.9,966A2269B8,196246.0,9196462476,2008,1734656.0,105.61,406653249.45
70355873.33,2C634864AA,C21419A540,D5DEC86864,425B0372BA,64216181.6,F50BA0527A,113.0,5.1,62FAE02571,45947.0,B412D38BFF,2008,747647.0,80.9,398612513.45
70355873.33,54484FC2D5,C21419A540,FB61661654,1E452E1E2C,19319705.6,9A9C63E0F3,134.0,7.6,07E2432644,174455.0,FB61661654,2008,415646.0,92.6,410308880.45
37655873.33,4CB17F062E,C21419A540,D4697603EA,1E452E1E2C,806369.6,FA9CC2CAF4,113.0,7.1,2991B462EE,92578.0,337D183BAF,2008,75169.0,44.37,394774538.45
73689206.67,BD6DFB4925,C21419A540,DE7D539053,2BD4FCE0C1,71765839.2,D01820EE09,106.0,6.2,568A9F9684,89482.0,8D12F795A3,2008,822396.0,84.16,398537739.45
93689206.67,DF99FC47AA,C21419A540,FB5D33321D,2BD4FCE0C1,45992406.4,900396C275,162.0,7.4,92D1C796DB,83210.0,F45A7FAC5B,2008,573154.0,105.01,399386994.45
50355873.33,650EC02F45,C21419A540,FF870FEB43,2BD4FCE0C1,60057963.2,1B53A90200,131.0,6.7,C3F729B7A5,68892.0,B4BB01DE02,2008,607520.0,51.05,388758107.45
57022540.0,E338323C58,C21419A540,D793D169A5,E5ECF561FE,10169674.4,F3C017C27F,150.0,6.7,CF93D9EC29,49751.0,D793D169A5,2008,120996.0,58.95,389993913.45
57022540.0,2C634864AA,0F80362D95,9B33239205,BD554FF6E8,25651840.0,C83EDE4FAF,118.0,5.3,BCB4479333,66891.0,192C628582,2008,313323.0,62.7,393744490.45
77022540.0,6E0F12B3D5,C21419A540,D5C930103C,6A4988C2E5,66056938.4,B270A3AF67,101.0,5.5,E0AE0108F8,30813.0,254F62200F,2008,771040.0,88.07,399111040.45
67022540.0,01583D6625,C21419A540,559804C259,425B0372BA,59595504.8,FF2C2F2864,119.0,6.9,2FA3DFE5EA,78017.0,0D2F8DEB57,2008,859273.0,93.35,414395855.45
70355873.33,E024419467,C21419A540,6FBBCC79F4,425B0372BA,31342147.2,2222DD2F94,100.0,3.5,92B0FD4C73,15106.0,6FBBCC79F4,2008,508483.0,89.86,407570139.45
47022540.0,2C634864AA,C21419A540,743ABA7BC3,DBC957EC29,3395004.8,28A940836A,112.0,7.6,54A478CE28,125530.0,AC748D7A4E,2008,92062.0,52.83,393875221.45
39022540.0,172596EBFE,C21419A540,EC230F0910,DBC957EC29,12899634.4,DF9BDDD6E2,101.0,6.8,C4238F80B7,52991.0,EC230F0910,2008,394923.0,65.62,414656710.45
95689206.67,E024419467,C21419A540,0EF9FACFC0,6A4988C2E5,30333013.6,E6889ACA40,130.0,5.9,6671B64C7A,69140.0,6EA8D97EE2,2008,365456.0,101.9,394276641.45
78355873.33,01583D6625,C21419A540,0DF02A4D3E,425B0372BA,20686389.6,657FF1232B,100.0,5.5,B645D4B5A7,76306.0,7058572EAF,2008,443625.0,102.03,411740152.45
53689206.67,A42F6634C8,C21419A540,2F244E7EE8,DBC957EC29,31206992.8,CCE14A8EEA,131.0,6.5,F0E8062062,31816.0,0225678097,2008,390568.0,61.54,395913791.45
77022540.0,DF99FC47AA,C21419A540,B265134853,425B0372BA,21499145.6,8551E8A252,109.0,4.4,CC193C533E,39139.0,B85CE9E52B,2008,359380.0,91.46,402502852.45
37022540.0,BD6DFB4925,C21419A540,9EB2075433,6A4988C2E5,9035865.6,1CE98E02D9,122.0,6.5,E2146192F2,31045.0,82914D7489,2008,106728.0,38.66,389700983.45
54355873.33,2BD1183217,C21419A540,FA0939B7B1,47CEF4B42C,46313442.4,10815A3F70,90.0,6.5,7776569902,65990.0,108E7464E0,2008,643777.0,72.42,406128244.45
87022540.0,91A00B87DE,C21419A540,A4ADAABF67,83CD1557CD,102560009.6,FC092F2F36,97.0,6.3,780003E0E1,74414.0,1EDF6A3517,2008,1183151.0,102.78,403819100.45
37022540.0,661BD24466,3C6CF2AF6F,62825BF015,DBC957EC29,26095736.8,E70FADAA19,103.0,6.2,C4238F80B7,58834.0,0031C56244,2008,408422.0,51.77,402810517.45
75689206.67,2BD1183217,C21419A540,78E22C1E4C,DBC957EC29,38654504.0,40584AA6C0,102.0,6.7,0A5066EF99,58253.0,17CF9FC7C9,2008,507638.0,87.8,400173308.45
37339206.67,7CC132DBCD,C21419A540,565967FC06,425B0372BA,1648471.2,9102B8276E,120.0,7.4,09BADB8A47,59557.0,565967FC06,2008,202861.0,55.98,406701610.45
87022540.0,659B643C61,C21419A540,6C5571216E,425B0372BA,37171218.4,7EB1122F4C,143.0,5.9,70B19FA72E,51820.0,72C42B7E8C,2008,387677.0,88.62,389660481.45
57022540.0,8B149B8C87,C21419A540,16E075F536,E5ECF561FE,53811901.6,8B149B8C87,151.0,7.3,A6DA931770,67056.0,57E32266A4,2008,552676.0,58.48,389519684.45
70355873.33,E2512DCEC0,C21419A540,7E3B19E42E,6A4988C2E5,52819052.8,9CF1F11A38,109.0,4.8,167DC5D25B,25987.0,BB50940D89,2008,729398.0,90.48,408184774.45
83689206.67,2C634864AA,C21419A540,8BCFBC2237,DBC957EC29,34400209.6,BA18A08250,104.0,5.5,90E22FB0D2,29319.0,60D0017056,2008,525742.0,101.86,406238016.45
74355873.33,E2512DCEC0,D9A6E2CB4B,D5C930103C,425B0372BA,90469494.4,89964351F6,102.0,5.6,9CE1197AFA,48579.0,BB50940D89,2008,1129034.0,96.79,410497893.45
57022540.0,6E0F12B3D5,C21419A540,29F2D474FB,2BD4FCE0C1,40880388.8,D00B5AD3C4,109.0,5.9,48CBD4ABBE,49276.0,7ECA66983D,2008,673933.0,83.54,414576909.45
37689206.67,C58186477F,0F80362D95,713D43B67D,BD554FF6E8,12950544.0,B875518AC9,107.0,6.3,2A61BBFE8D,39549.0,713D43B67D,2008,195802.0,44.32,394693638.45
137022540.0,E2512DCEC0,C21419A540,E9D79D942E,83CD1557CD,108309332.0,DCB8D7B838,85.0,5.8,151843FBAC,46823.0,E9D79D942E,2008,1199486.0,148.66,399703317.45
53689206.67,DF99FC47AA,C21419A540,D9107579F4,E5ECF561FE,8806745.6,875953F3DE,116.0,7.1,E2146192F2,30932.0,6D077393F6,2008,311187.0,76.0,410375951.45
51689206.67,E8E7DAD910,C21419A540,E8595B07A1,1E452E1E2C,28819260.8,04D9C53AD1,118.0,6.6,96AC74C39C,43378.0,3B3DD57159,2008,394038.0,62.27,398648539.45
65689206.67,701CC84488,C21419A540,419CF08506,BD554FF6E8,38245036.0,B8E74A285B,113.0,6.5,AEE848EBC7,62377.0,6EA8D97EE2,2008,623235.0,89.77,412142484.45
70355873.33,DF99FC47AA,C21419A540,F2C7CB4BEB,425B0372BA,14777890.4,16F2BB5474,120.0,5.8,BA6C4D386F,44387.0,18C768242D,2008,343288.0,89.91,407614917.45
77022540.0,B9B39A6043,F4DEBD59DA,D91BF1ED60,425B0372BA,22425000.0,B855D30007,114.0,5.2,4E1FB2600A,61641.0,4CB511503D,2008,268001.0,81.4,392439073.45
42289206.67,E5D2D557D7,F4DEBD59DA,CE306BB2E2,DBC957EC29,536992.0,4402807734,96.0,6.8,31463AF877,16704.0,CE306BB2E2,2008,238673.0,65.62,411394333.45
37022540.0,06AE925FA9,F4A0036E39,2B14AB52EF,425B0372BA,60336.0,703E788391,121.0,6.5,F76FD0168B,52576.0,1693072F4E,2008,30889.0,40.05,391092588.45
58355873.33,06AE925FA9,F4A0036E39,7635A832E9,425B0372BA,34476480.0,3696FE2872,92.0,6.3,F76FD0168B,111778.0,1693072F4E,2008,400441.0,63.92,393631635.45
47022540.0,701CC84488,D9A6E2CB4B,035ACEE8CE,BD554FF6E8,16560065.6,3502FEA6C7,100.0,6.2,DC298B60C8,55003.0,035ACEE8CE,2008,314202.0,61.88,402924171.45
37022540.0,381302DF3B,F4DEBD59DA,560D0BAA66,2BD4FCE0C1,26863837.6,F78E907663,143.0,7.5,C3570623FC,78457.0,83A83FF180,2008,449605.0,55.12,406160681.45
41689206.67,FC8ED90B11,C21419A540,870D32A749,E5ECF561FE,22998056.0,CD9724E409,125.0,7.4,9D4B9F8D11,72021.0,36069111D7,2008,429582.0,61.65,408024182.45
67022540.0,701CC84488,C21419A540,DB3D42BD91,DBC957EC29,15502181.6,04EDA9D4C5,149.0,6.4,730AD2898A,24424.0,5BA8354614,2008,276168.0,79.14,400178597.45
43689206.67,381302DF3B,C21419A540,4E13B69389,DBC957EC29,10995968.0,1C9BE4BA65,115.0,7.2,DD60406141,57642.0,4E13B69389,2008,173208.0,50.01,394388877.45
123689206.67,01583D6625,F4DEBD59DA,EA3E2C7723,425B0372BA,54937540.0,D13D9FA8DC,137.0,6.0,A7529818F4,54331.0,BB5CF78EC8,2008,800955.0,148.85,413221988.45
41355873.33,4085428926,C21419A540,1A13A61BBB,DBC957EC29,19833648.8,96FB17F371,98.0,7.6,EFBDDAABCF,132399.0,1A13A61BBB,2008,351130.0,56.64,403343323.45
70355873.33,2C634864AA,C21419A540,392E45C04D,2BD4FCE0C1,40659696.0,DD535BDCBD,142.0,7.0,4BA8BF54F6,76529.0,392E45C04D,2008,609201.0,90.62,408324440.45
38355873.33,54AD34EE30,C21419A540,D8A83A79D5,425B0372BA,2670344.8,F0CDB4FEBB,127.0,6.9,4E95769972,38134.0,D8A83A79D5,2008,51973.0,40.88,390591018.45
70355873.33,9E2E48F8EE,C21419A540,63FADC45E6,2BD4FCE0C1,2901506.4,AF9403F2D1,107.0,6.9,780003E0E1,43581.0,1BE3A763A4,2008,232316.0,90.69,408394096.45
48689206.67,3206552165,C21419A540,3926299E97,83CD1557CD,41109288.8,F2763C8532,84.0,6.5,44B416F9F2,32557.0,3926299E97,2008,430182.0,50.6,389972892.45
48355873.33,C6DD33E5D5,C21419A540,CCD70DA4D2,DBC957EC29,48050294.4,C6DD33E5D5,112.0,6.3,39F9E2226C,34684.0,CCD70DA4D2,2008,631169.0,63.42,403130612.45
56355873.33,9DD2DD2CC0,3C6CF2AF6F,B796D4FADD,2BD4FCE0C1,5043009.6,020E986B9C,112.0,7.1,E9C1099199,65367.0,9078A9DA59,2008,109576.0,62.27,393978627.45
67022540.0,01583D6625,C21419A540,986CB542B9,DBC957EC29,42730289.6,DC9AFB8893,94.0,5.4,5F9FB6E41B,15474.0,BA49D15E70,2008,627251.0,87.02,408058838.45
37022540.0,E2512DCEC0,C21419A540,5E821E8E7A,DBC957EC29,19505067.2,355B471914,106.0,6.0,247D8F7CED,14140.0,B25921D69D,2008,195644.0,37.08,388123363.45
37022540.0,47C0B58691,B67AF1853C,9D89ACF5D0,1E452E1E2C,169333.6,8DACCBD5FF,126.0,7.6,562CB60793,39116.0,BD763FC0DB,2008,37657.0,40.62,391660372.45
40689206.67,7E3D068251,C21419A540,2883835B13,DBC957EC29,40506479.2,592D9B33B1,108.0,5.7,B1C0E63896,7385.0,756CC3E331,2008,453539.0,45.54,392911440.45
37022540.0,3D47EDF7BB,F4A0036E39,9834CF084F,2BD4FCE0C1,2907525.6,2AFB01AD65,128.0,7.3,4964B94577,39265.0,9834CF084F,2008,275150.0,61.63,412671538.45
50355873.33,0AA5AB56B1,C21419A540,548A6917E0,2BD4FCE0C1,6019812.8,F8AFFE1CF8,108.0,6.8,5D80386C49,25579.0,2C387F90DA,2008,126952.0,57.03,394739439.45
70355873.33,2BD1183217,C21419A540,ED808BA683,BD554FF6E8,60984999.2,927C50E1D0,120.0,5.4,5CC89D3853,52339.0,6EA8D97EE2,2008,843136.0,93.68,411392618.45
37022540.0,0AA5AB56B1,C21419A540,C18FBB0475,DBC957EC29,1455563.2,6143BA74A2,116.0,7.1,2D409E458E,10093.0,FF7EE8ECFE,2008,265534.0,62.12,413161821.45
38355873.33,3F77396AD2,0F80362D95,854E474BF7,1E452E1E2C,1520580.0,58B304F54C,113.0,7.4,1D1F0B62F1,29949.0,DA7C5DFF74,2008,36547.0,40.49,390198182.45
70355873.33,E338323C58,F4A0036E39,10E30A4348,425B0372BA,8135361.6,4799688E97,140.0,6.0,0B15F5DED3,39951.0,3DC323AE57,2008,338493.0,96.07,413777985.45
93022540.0,E338323C58,C21419A540,FBA3C3EBFE,DBC957EC29,13614737.6,07F102477C,101.0,2.2,A8520805DA,29667.0,CFB1203223,2008,324645.0,111.87,406913779.45
57022540.0,BD6DFB4925,C21419A540,12464F95EA,DBC957EC29,17468627.2,23AE25455C,116.0,6.6,5587A52322,40709.0,EF17FC49E8,2008,370667.0,76.62,407662114.45
77022540.0,E338323C58,3C6CF2AF6F,0DC4BC6A5B,DBC957EC29,66345040.8,AAAE675398,109.0,5.5,33A41C1DF0,31508.0,A10FAD05DD,2008,740793.0,84.76,395798277.45
57022540.0,BD6DFB4925,C21419A540,AFBF4BE1D7,2BD4FCE0C1,20378681.6,1AAFF74C43,114.0,5.6,F53EF56BDC,35370.0,D2520831E8,2008,462947.0,82.94,413980069.45
63689206.67,C88396397A,C21419A540,8A45F85F5D,E5ECF561FE,24785480.0,E420C9478B,128.0,5.1,91B8200943,25697.0,305804F09B,2008,500714.0,88.98,413349988.45
57022540.0,650EC02F45,C21419A540,14757ECF4B,6A4988C2E5,12006392.8,55B558535F,104.0,5.1,31463AF877,20179.0,8F4B9F1220,2008,328719.0,77.89,408929559.45
49889206.67,BA6ABF1D6A,F4DEBD59DA,0EF9FACFC0,2BD4FCE0C1,53162.4,0003B496F9,132.0,6.5,08B8ADA60B,18882.0,28AF48F298,2008,21860.0,52.02,390196898.45
37022540.0,479561EB79,C21419A540,8A91105018,DBC957EC29,28339468.0,B440AC4CC4,101.0,5.8,B534D664D9,21515.0,0A2853CE1D,2008,530033.0,61.69,412727888.45
49022540.0,5381CFF595,C21419A540,096E7BF807,BD554FF6E8,23608889.6,A9984C8A53,108.0,3.6,84C3D6384E,20544.0,A2ACAB29FB,2008,418069.0,67.22,406262040.45
60355873.33,2C634864AA,C21419A540,3FCE14FBCC,2BD4FCE0C1,14659393.6,2B2158376A,139.0,7.3,B645D4B5A7,23095.0,60D27E1752,2008,381582.0,83.85,411562854.45
53689206.67,F2E31EE38A,B5C591F26D,1236BA3DBC,E5ECF561FE,4102499.2,5CA9E5BB46,140.0,7.8,423ABB2FDF,30965.0,1236BA3DBC,2008,219135.0,71.5,405875044.45
103689206.67,DF99FC47AA,C21419A540,15872B2DA9,DBC957EC29,88266189.6,6ED377679C,96.0,6.1,6D9152A5B3,78128.0,6CA0B2B113,2008,1034008.0,118.82,403198615.45
75022540.0,01583D6625,C21419A540,49D6A8BC69,DBC957EC29,21470711.2,205B5FF6B1,136.0,6.4,CDD9D5F476,40729.0,49D6A8BC69,2008,291808.0,82.73,395774095.45
42022540.0,738951B4FF,C21419A540,4BA8BF54F6,E5ECF561FE,25200974.4,EA773780C6,100.0,7.5,4CDE69AD30,57917.0,4BA8BF54F6,2008,376850.0,54.51,400548056.45
42355873.33,6C64C9C7F0,C21419A540,DB11928DEB,1E452E1E2C,17761308.8,4FD4AD4659,127.0,7.4,8F2FD1028C,23269.0,DB11928DEB,2008,190843.0,43.68,389386965.45
37022540.0,08804D5380,F9DFED340F,72D011432C,1E452E1E2C,1589829.6,7E6D74828B,144.0,6.9,16CCF440AF,18063.0,1B773C1743,2008,137576.0,49.19,400231775.45
51689206.67,DF99FC47AA,C21419A540,6E3B03EA09,DBC957EC29,17811589.6,3E11B387B2,88.0,4.6,0756A8F2D0,28877.0,3C2E427AFF,2008,360815.0,69.96,406333939.45
93689206.67,DF99FC47AA,C21419A540,19F919C829,DBC957EC29,49801932.0,A34A3598B6,110.0,4.8,004F0E1E8B,40945.0,19F919C829,2008,599979.0,103.89,398260020.45
37022540.0,81BA3BB794,C21419A540,AF8C63314B,DBC957EC29,26304472.8,0CB5A88688,144.0,6.5,BF5A0E9343,36095.0,38527887E6,2008,278622.0,38.58,389621749.45
57022540.0,7528CDAB38,F4DEBD59DA,2C28382F57,83CD1557CD,44888717.6,DE95256729,90.0,7.5,D0B37D200D,70302.0,2C28382F57,2008,693324.0,81.47,412507659.45
39155873.33,E024419467,C21419A540,7F0CB04B68,425B0372BA,43644.8,DBFA8F56A8,102.0,6.4,639FFED237,17791.0,77977C851E,2008,17364.0,40.85,389756766.45
50355873.33,BD732F64F4,D9A6E2CB4B,EDB78466F6,425B0372BA,4142855.2,75F7CAF3D9,107.0,2.3,F5B5319A66,25891.0,A9F2BA5FDC,2008,164985.0,62.71,400419625.45
37022540.0,3CB4F4A4E9,C21419A540,1964B07C3A,E5ECF561FE,1128622.4,746B35B00C,108.0,6.6,6D73E92991,6229.0,1964B07C3A,2008,90496.0,44.94,395984991.45
47022540.0,06AE925FA9,F4A0036E39,E3BF153493,6A4988C2E5,4018620.0,28B3753A3A,133.0,7.4,E3BF153493,23641.0,AFDF319132,2008,90942.0,52.1,393139631.45
37022540.0,8391C852FB,C21419A540,2226EBDCBC,DBC957EC29,18261722.4,B62915EDE4,114.0,6.2,02A67743E1,24403.0,2226EBDCBC,2008,364274.0,55.19,406229678.45
57022540.0,0AA5AB56B1,C21419A540,9EB2075433,6A4988C2E5,6869113.6,5E8608D457,118.0,7.0,33A41C1DF0,17051.0,6262872431,2008,322094.0,82.36,413404338.45
67022540.0,54A5F3E0DB,C21419A540,F5DEE4F685,425B0372BA,38782404.8,D84F75D6C1,126.0,5.0,8B92615E38,37508.0,14EAD43A90,2008,651739.0,93.41,414455550.45
67022540.0,06AE925FA9,F4A0036E39,7635A832E9,425B0372BA,19616713.6,F310B4BEF0,112.0,7.0,F1AE78144E,59663.0,1693072F4E,2008,221245.0,69.53,390571759.45
90355873.33,701CC84488,F4DEBD59DA,BFDDC9005D,1E452E1E2C,58166528.8,0ED4A07788,142.0,6.4,004F0E1E8B,59555.0,F27D21682F,2008,835179.0,115.71,413415397.45
58355873.33,5381CFF595,C21419A540,0EA131EC46,6A4988C2E5,66139518.4,05A7465DCA,102.0,4.6,CC193C533E,16311.0,83777EFDC3,2008,863456.0,78.56,408270070.45
62355873.33,E024419467,3C6CF2AF6F,FA0939B7B1,DBC957EC29,15438017.6,B52800FC92,104.0,5.0,A27E01E9DB,18231.0,41CDB06522,2008,305398.0,77.46,403165761.45
57022540.0,81BA3BB794,C21419A540,8E123C7E2E,DBC957EC29,33656855.2,34DA44163C,113.0,6.2,03056994CA,25236.0,70993A3A13,2008,458254.0,69.19,400232598.45
127022540.0,DF99FC47AA,C21419A540,6BD02C20F8,425B0372BA,25693396.8,42CC08A3A5,133.0,5.0,9D1815C9A6,31408.0,6E92400852,2008,276927.0,129.02,390063287.45
37022540.0,7865FB5391,C21419A540,881EED642A,2BD4FCE0C1,12265031.2,B334D0D925,132.0,7.5,46D6C9B8B3,15850.0,DA2741975B,2008,178832.0,42.64,393682217.45
67022540.0,701CC84488,C21419A540,D81ADE8067,DBC957EC29,42064716.0,6FC52F6803,102.0,5.6,A0609C7E80,21180.0,E76DEFFEB6,2008,615959.0,86.55,407595166.45
38022540.0,64C056A3F8,C21419A540,3BB8368FC3,2BD4FCE0C1,569835.2,6A9FEEECDF,108.0,6.7,AF64CE7DCC,6571.0,3BB8368FC3,2008,187767.0,56.23,406270926.45
37622540.0,54AD34EE30,C21419A540,CB2E991D1B,1E452E1E2C,304948.8,CCF3444A46,103.0,6.4,A5277F540E,9289.0,2C0D6B338E,2008,106864.0,48.0,398445451.45
37022540.0,B6B8627E65,F4DEBD59DA,BB7F56BB6B,2BD4FCE0C1,10133.6,61E9209C17,98.0,6.6,C9F8AFDC83,13425.0,BB7F56BB6B,2008,214232.0,58.44,409477063.45
50355873.33,6DB85A83DD,F4A0036E39,56B5EA466E,425B0372BA,15980858.4,44DA49F5F9,119.0,6.3,1DBDDEED09,45390.0,494B7A3724,2008,397225.0,74.1,411805616.45
37022540.0,693A78534E,C21419A540,7C610E30ED,DBC957EC29,432068.0,BCBA251C6F,114.0,6.3,DC5AF5AA35,6947.0,7C610E30ED,2008,246821.0,61.27,412314011.45
53689206.67,A248009D08,D9A6E2CB4B,E6DC80256E,1E452E1E2C,697221.6,734053E2EC,116.0,6.5,592708E74C,10409.0,E6DC80256E,2008,261191.0,79.11,413485894.45
60355873.33,DF99FC47AA,C21419A540,5C9ADD1F69,DBC957EC29,55132710.4,74F387B423,114.0,5.9,5587A52322,23657.0,D71BE4CCC6,2008,610695.0,66.29,394000860.45
53689206.67,82F17BC923,3C6CF2AF6F,EDB78466F6,425B0372BA,1924336.0,AF5F28A011,102.0,2.9,8C641977AD,20973.0,B74D63FCB3,2008,245171.0,76.28,410656758.45
50355873.33,650EC02F45,C21419A540,050C395DFE,2BD4FCE0C1,37401905.6,14C7F316D3,95.0,4.1,D5BCF1C405,18240.0,0D60338868,2008,619772.0,74.93,412639277.45
37022540.0,11AB9D7010,D9A6E2CB4B,A061074649,425B0372BA,53480.8,5476395DDB,112.0,5.9,75063073A4,10838.0,2D7C6C6E44,2008,97796.0,46.75,397790099.45
46355873.33,6E0F12B3D5,C21419A540,A6CFF830B3,DBC957EC29,26116436.8,376472D037,115.0,6.4,3B9155BCC5,5989.0,C8A608A2E8,2008,276795.0,47.92,389627066.45
38689206.67,7A47909422,C21419A540,917049DB73,DBC957EC29,244550.4,085B30037A,108.0,6.6,D7ACB91C7E,6012.0,6964E339FD,2008,15895.0,40.03,389408967.45
43689206.67,6BB77CD772,C21419A540,50DD900263,2BD4FCE0C1,3424461.6,F58376F72C,130.0,6.7,C579A9C990,35903.0,C55C13A8D9,2008,237018.0,63.97,408341389.45
90355873.33,0AA5AB56B1,C21419A540,5DBB6B39B0,425B0372BA,8133201.6,51D189C2EA,146.0,6.7,2DC5808964,12881.0,0934FFB5BB,2008,315447.0,113.77,411475528.45
57022540.0,2C634864AA,C21419A540,DCE360F267,DBC957EC29,35115890.4,454AF97FBF,106.0,5.9,D0D6A4E093,18258.0,EF13AB6048,2008,597962.0,81.7,412744292.45
37689206.67,6DB85A83DD,C21419A540,672C01FAC6,2BD4FCE0C1,8038139.2,778431EEE8,96.0,5.9,D5A36C0562,15885.0,672C01FAC6,2008,94569.0,39.11,389482751.45
37022540.0,87FC50B98D,75066E5975,A1FF18DD33,425B0372BA,9524415.2,919E0252A3,88.0,7.1,E61CFA18C4,21139.0,83E37AB96F,2008,211430.0,48.64,399682655.45
57022540.0,01583D6625,C21419A540,1FF980B3AC,DBC957EC29,26294679.2,CE9B4FABDB,124.0,5.8,6068CAC80D,12168.0,EAF5DB3FE5,2008,339907.0,64.72,395760064.45
37689206.67,6347CADD02,C21419A540,CCD5ED5C3B,6A4988C2E5,7212242.4,818AE53D40,112.0,7.4,677F6D32AE,25038.0,CCD5ED5C3B,2008,95297.0,40.01,390381517.45
37022540.0,F8FDA8F0F6,C21419A540,5DF4A03CC1,DBC957EC29,29081080.0,56BAF62F38,114.0,5.5,A609138DBC,9487.0,A863549C53,2008,357427.0,43.68,394725622.45
37022540.0,7358749EE7,3A34F81AA9,E53906D0B2,DBC957EC29,1044.0,16EF3D93FB,101.0,7.8,A48DAAE676,25607.0,E53906D0B2,2008,168115.0,53.83,404874471.45
